Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour,Category
491083,22272,FELTCRAFT DOLL MARIA,2,2009-12-09 13:22:00,2.95,17954,United Kingdom,5.9,2009,12,2009-12,2,13,
491085,84919,L BLUE C/COVER W PINK/YELLOW FLOWER,2,2009-12-09 13:25:00,6.95,13727,United Kingdom,13.9,2009,12,2009-12,2,13,
491093,21916,SET 12 RETRO WHITE CHALK STICKS,24,2009-12-09 13:49:00,0.42,12709,Germany,10.08,2009,12,2009-12,2,13,
491109,21587,COSY HOUR GIANT TUBE MATCHES,1,2009-12-09 14:30:00,2.55,13825,United Kingdom,2.55,2009,12,2009-12,2,14,
491113,84970S,HANGING HEART ZINC T-LIGHT HOLDER,9,2009-12-09 14:48:00,0.85,14505,United Kingdom,7.6499999999999995,2009,12,2009-12,2,14,
491118,90214M,"LETTER ""M"" BLING KEY RING",2,2009-12-09 15:03:00,1.25,16933,United Kingdom,2.5,2009,12,2009-12,2,15,
491118,22335,HEART DECORATION PAINTED ZINC ,15,2009-12-09 15:03:00,0.65,16933,United Kingdom,9.75,2009,12,2009-12,2,15,
491123,11001,ASSTD DESIGN RACING CAR PEN,3,2009-12-09 15:20:00,1.69,17043,United Kingdom,5.07,2009,12,2009-12,2,15,
491126,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,2009-12-09 15:36:00,1.25,16186,United Kingdom,15.0,2009,12,2009-12,2,15,
491144,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,2009-12-09 17:10:00,0.65,15077,United Kingdom,7.800000000000001,2009,12,2009-12,2,17,
491161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-10 10:32:00,2.55,14942,United Kingdom,81.6,2009,12,2009-12,3,10,
491164,79323LP,LIGHT PINK CHERRY LIGHTS,1,2009-12-10 10:47:00,6.75,15581,United Kingdom,6.75,2009,12,2009-12,3,10,
491173,21314,SMALL GLASS HEART TRINKET POT,4,2009-12-10 11:42:00,2.1,15858,United Kingdom,8.4,2009,12,2009-12,3,11,
491173,21172,PARTY METAL SIGN ,4,2009-12-10 11:42:00,1.45,15858,United Kingdom,5.8,2009,12,2009-12,3,11,
491183,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2009-12-10 12:10:00,4.95,12978,United Kingdom,9.9,2009,12,2009-12,3,12,
491186,75049L,LARGE CIRCULAR MIRROR MOBILE,2,2009-12-10 12:21:00,1.25,15889,United Kingdom,2.5,2009,12,2009-12,3,12,
491186,21069,VINTAGE BILLBOARD TEA MUG,2,2009-12-10 12:21:00,1.25,15889,United Kingdom,2.5,2009,12,2009-12,3,12,
491186,21508,VINTAGE KID DOLLY CARD ,12,2009-12-10 12:21:00,0.42,15889,United Kingdom,5.04,2009,12,2009-12,3,12,
491188,85008,SET OF 3 CONEY ISLAND OVAL BOXES,1,2009-12-10 12:30:00,4.95,17377,United Kingdom,4.95,2009,12,2009-12,3,12,
491192,21364,PEACE SMALL WOOD LETTERS,1,2009-12-10 12:44:00,6.75,14527,United Kingdom,6.75,2009,12,2009-12,3,12,
491193,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2009-12-10 12:44:00,0.21,13091,United Kingdom,20.16,2009,12,2009-12,3,12,
491194,21530,DAIRY MAID CERAMIC TOASTRACK,6,2009-12-10 12:52:00,2.95,13173,United Kingdom,17.700000000000003,2009,12,2009-12,3,12,
491197,85230D,VANILLA SCENTED VOTIVE CANDLE,24,2009-12-10 13:03:00,0.29,15912,United Kingdom,6.959999999999999,2009,12,2009-12,3,13,
491198,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,3,2009-12-10 13:09:00,4.95,16596,United Kingdom,14.850000000000001,2009,12,2009-12,3,13,
491204,21156,RED SPOTTY CHILDS APRON,1,2009-12-10 13:59:00,1.95,14648,United Kingdom,1.95,2009,12,2009-12,3,13,
491204,22044,CHRISTMAS CARD STACK OF PRESENTS,12,2009-12-10 13:59:00,0.42,14648,United Kingdom,5.04,2009,12,2009-12,3,13,
491207,85020,ROUND PINK HEART MIRROR,5,2009-12-10 14:13:00,2.1,17884,United Kingdom,10.5,2009,12,2009-12,3,14,
491209,21849,SILVER DIAMANTE PEN IN GIFT BOX,2,2009-12-10 14:19:00,4.95,15573,United Kingdom,9.9,2009,12,2009-12,3,14,
491209,72799F,IVORY PILLAR CANDLE GOLD FLOCK,12,2009-12-10 14:19:00,1.25,15573,United Kingdom,15.0,2009,12,2009-12,3,14,
491209,20668,DISCO BALL CHRISTMAS DECORATION,24,2009-12-10 14:19:00,0.12,15573,United Kingdom,2.88,2009,12,2009-12,3,14,
491210,15056BL,EDWARDIAN PARASOL BLACK,3,2009-12-10 14:20:00,5.95,15367,United Kingdom,17.85,2009,12,2009-12,3,14,
491210,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2009-12-10 14:20:00,1.95,15367,United Kingdom,23.4,2009,12,2009-12,3,14,
491211,21135,VICTORIAN  METAL POSTCARD SPRING,48,2009-12-10 14:22:00,1.69,14895,United Kingdom,81.12,2009,12,2009-12,3,14,
491317,21577,SAVE THE PLANET COTTON TOTE BAG,6,2009-12-10 15:28:00,2.25,16670,United Kingdom,13.5,2009,12,2009-12,3,15,
491317,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2009-12-10 15:28:00,2.95,16670,United Kingdom,17.700000000000003,2009,12,2009-12,3,15,
491321,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2009-12-10 15:36:00,1.25,17032,United Kingdom,1.25,2009,12,2009-12,3,15,
491399,84884A,ANT WHITE WIRE HEART SPIRAL,4,2009-12-10 17:04:00,3.95,14507,United Kingdom,15.8,2009,12,2009-12,3,17,
491400,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,4,2009-12-10 17:09:00,3.75,17696,United Kingdom,15.0,2009,12,2009-12,3,17,
491401,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2009-12-10 17:14:00,0.55,18276,United Kingdom,13.200000000000001,2009,12,2009-12,3,17,
491401,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2009-12-10 17:14:00,0.55,18276,United Kingdom,13.200000000000001,2009,12,2009-12,3,17,
491406,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2009-12-10 18:27:00,2.95,14081,United Kingdom,35.400000000000006,2009,12,2009-12,3,18,
491406,22150, 3 STRIPEY MICE FELTCRAFT,2,2009-12-10 18:27:00,1.95,14081,United Kingdom,3.9,2009,12,2009-12,3,18,
491429,48188,DOOR MAT WELCOME PUPPIES,2,2009-12-11 09:18:00,6.75,17165,United Kingdom,13.5,2009,12,2009-12,4,9,
491435,21175,GIN + TONIC DIET METAL SIGN,3,2009-12-11 10:10:00,2.1,14606,United Kingdom,6.300000000000001,2009,12,2009-12,4,10,
491438,84597C,RETRO PINK BALL ASHTRAY ,12,2009-12-11 10:27:00,1.25,18268,United Kingdom,15.0,2009,12,2009-12,4,10,
491449,20914,SET/5 RED SPOTTY LID GLASS BOWLS,8,2009-12-11 10:58:00,2.95,17230,United Kingdom,23.6,2009,12,2009-12,4,10,
491453,21014,SWISS CHALET TREE DECORATION ,1,2009-12-11 11:15:00,0.85,17238,United Kingdom,0.85,2009,12,2009-12,4,11,
491457,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2009-12-11 11:26:00,1.25,15998,United Kingdom,7.5,2009,12,2009-12,4,11,
491457,20855,PINK PATCH PURSE BLUE HEART,1,2009-12-11 11:26:00,1.65,15998,United Kingdom,1.65,2009,12,2009-12,4,11,
491462,48188,DOOR MAT WELCOME PUPPIES,7,2009-12-11 11:38:00,6.75,17243,United Kingdom,47.25,2009,12,2009-12,4,11,
491479,21733,RED HANGING HEART T-LIGHT HOLDER,3,2009-12-11 12:11:00,2.95,14680,United Kingdom,8.850000000000001,2009,12,2009-12,4,12,
491506,22093,MOTORING TISSUE BOX,1,2009-12-11 12:21:00,1.25,16470,United Kingdom,1.25,2009,12,2009-12,4,12,
491506,85031C,CURIOUS IMAGES SCRAP BOOK SET,2,2009-12-11 12:21:00,4.95,16470,United Kingdom,9.9,2009,12,2009-12,4,12,
491612,21033,JUMBO BAG CHARLIE AND LOLA TOYS,50,2009-12-11 13:49:00,1.25,14298,United Kingdom,62.5,2009,12,2009-12,4,13,
491622,20939,ORANGE CANDLE,12,2009-12-11 14:20:00,0.85,13415,United Kingdom,10.2,2009,12,2009-12,4,14,
491622,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,1,2009-12-11 14:20:00,2.55,13415,United Kingdom,2.55,2009,12,2009-12,4,14,
491627,21213,PACK OF 72 SKULL CAKE CASES,24,2009-12-11 14:33:00,0.55,13819,United Kingdom,13.200000000000001,2009,12,2009-12,4,14,
491633,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,8,2009-12-11 15:37:00,1.65,17958,United Kingdom,13.2,2009,12,2009-12,4,15,
491634,22112,CHOCOLATE HOT WATER BOTTLE,1,2009-12-11 15:40:00,4.95,17841,United Kingdom,4.95,2009,12,2009-12,4,15,
491634,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-11 15:40:00,0.95,17841,United Kingdom,0.95,2009,12,2009-12,4,15,
491634,20966,SANDWICH BATH SPONGE,4,2009-12-11 15:40:00,1.25,17841,United Kingdom,5.0,2009,12,2009-12,4,15,
491635,21033,JUMBO BAG CHARLIE AND LOLA TOYS,50,2009-12-11 15:46:00,1.25,14298,United Kingdom,62.5,2009,12,2009-12,4,15,
491642,85151,WELCOME METAL SIGN,22,2009-12-11 16:33:00,1.25,14130,United Kingdom,27.5,2009,12,2009-12,4,16,
491660,21411,GINGHAM HEART  DOORSTOP RED,2,2009-12-13 11:14:00,4.25,15196,United Kingdom,8.5,2009,12,2009-12,6,11,
491662,21822,GLITTER CHRISTMAS TREE WITH BELLS,3,2009-12-13 11:16:00,1.95,15169,United Kingdom,5.85,2009,12,2009-12,6,11,
491665,21537,RETRO SPOTS PUDDING BOWL,6,2009-12-13 11:32:00,4.25,14685,United Kingdom,25.5,2009,12,2009-12,6,11,
491675,21479,WHITE SKULL HOT WATER BOTTLE ,1,2009-12-13 12:04:00,3.75,16710,United Kingdom,3.75,2009,12,2009-12,6,12,
491686,79323S, SILVER CHERRY LIGHTS,3,2009-12-13 12:50:00,6.75,17920,United Kingdom,20.25,2009,12,2009-12,6,12,
491686,20914,SET/5 RED SPOTTY LID GLASS BOWLS,2,2009-12-13 12:50:00,2.95,17920,United Kingdom,5.9,2009,12,2009-12,6,12,
491687,22415,WHITE TISSUE REAM,4,2009-12-13 12:57:00,7.95,15944,United Kingdom,31.8,2009,12,2009-12,6,12,
491692,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2009-12-13 13:21:00,1.25,14514,United Kingdom,45.0,2009,12,2009-12,6,13,
491692,22284,HEN HOUSE DECORATION,24,2009-12-13 13:21:00,1.65,14514,United Kingdom,39.599999999999994,2009,12,2009-12,6,13,
491692,72799F,IVORY PILLAR CANDLE GOLD FLOCK,7,2009-12-13 13:21:00,2.95,14514,United Kingdom,20.650000000000002,2009,12,2009-12,6,13,
491695,20688,BEAUTY SPEED EXPRESSO CUPS,1,2009-12-13 13:27:00,5.95,15850,United Kingdom,5.95,2009,12,2009-12,6,13,
491697,21172,PARTY METAL SIGN ,6,2009-12-13 13:31:00,1.45,13735,United Kingdom,8.7,2009,12,2009-12,6,13,
491697,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,3,2009-12-13 13:31:00,9.95,13735,United Kingdom,29.849999999999998,2009,12,2009-12,6,13,
491700,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,3,2009-12-13 13:39:00,1.65,17802,United Kingdom,4.949999999999999,2009,12,2009-12,6,13,
491701,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2,2009-12-13 13:53:00,1.65,15446,United Kingdom,3.3,2009,12,2009-12,6,13,
491711,84680,CLASSICAL ROSE URN,2,2009-12-13 15:16:00,7.95,13087,United Kingdom,15.9,2009,12,2009-12,6,15,
491714,35995,SET/6 BLACK GLITTER REINDEER CANDLE,1,2009-12-13 15:38:00,0.42,16409,United Kingdom,0.42,2009,12,2009-12,6,15,
491714,22273,FELTCRAFT DOLL MOLLY,2,2009-12-13 15:38:00,2.95,16409,United Kingdom,5.9,2009,12,2009-12,6,15,
491716,85090,CANDY SPOT APRON,2,2009-12-13 15:44:00,4.65,14466,United Kingdom,9.3,2009,12,2009-12,6,15,
491720,46000S,POLYESTER FILLER PAD 40x40cm,24,2009-12-13 16:04:00,1.45,17910,United Kingdom,34.8,2009,12,2009-12,6,16,
491726,84620,BLUE GINGHAM ROSE CUSHION COVER,4,2009-12-14 08:40:00,5.95,12439,Cyprus,23.8,2009,12,2009-12,0,8,
491726,21414,SCALLOP SHELL SOAP DISH,6,2009-12-14 08:40:00,2.1,12439,Cyprus,12.600000000000001,2009,12,2009-12,0,8,
491733,21864,UNION JACK FLAG PASSPORT COVER ,12,2009-12-14 10:01:00,1.69,18087,United Kingdom,20.28,2009,12,2009-12,0,10,
491780,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2009-12-14 12:47:00,1.25,12471,Germany,15.0,2009,12,2009-12,0,12,
491800,20963,APPLE BATH SPONGE,20,2009-12-14 12:58:00,1.25,17511,United Kingdom,25.0,2009,12,2009-12,0,12,
491803,21422,PORCELAIN ROSE SMALL,6,2009-12-14 13:06:00,0.85,16327,United Kingdom,5.1,2009,12,2009-12,0,13,
491803,21385,IVORY HANGING DECORATION  HEART,12,2009-12-14 13:06:00,0.85,16327,United Kingdom,10.2,2009,12,2009-12,0,13,
491803,21260,FIRST AID TIN,3,2009-12-14 13:06:00,3.25,16327,United Kingdom,9.75,2009,12,2009-12,0,13,
491803,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2,2009-12-14 13:06:00,2.1,16327,United Kingdom,4.2,2009,12,2009-12,0,13,
491805,22027,TEA PARTY BIRTHDAY CARD,12,2009-12-14 13:10:00,0.42,12613,Germany,5.04,2009,12,2009-12,0,13,
491807,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,2009-12-14 13:11:00,6.95,17318,United Kingdom,6.95,2009,12,2009-12,0,13,
491812,22116,METAL SIGN HIS DINNER IS SERVED,96,2009-12-14 13:23:00,1.25,13694,United Kingdom,120.0,2009,12,2009-12,0,13,
491816,22085,PAPER CHAIN KIT SKULLS ,6,2009-12-14 13:36:00,2.95,14961,United Kingdom,17.700000000000003,2009,12,2009-12,0,13,
491831,21826,EIGHT PIECE DINOSAUR SET,1,2009-12-14 14:33:00,1.25,17961,United Kingdom,1.25,2009,12,2009-12,0,14,
491831,22132,RED LOVE HEART SHAPE CUP,1,2009-12-14 14:33:00,0.85,17961,United Kingdom,0.85,2009,12,2009-12,0,14,
491833,82585,SWEET VALENCIA CANDLE+CUP,2,2009-12-14 14:35:00,1.25,12926,United Kingdom,2.5,2009,12,2009-12,0,14,
491834,82582,AREA PATROLLED METAL SIGN,1,2009-12-14 14:36:00,2.1,17623,United Kingdom,2.1,2009,12,2009-12,0,14,
491894,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,2,2009-12-14 15:18:00,4.25,14062,United Kingdom,8.5,2009,12,2009-12,0,15,
491924,21491,SET OF THREE VINTAGE GIFT WRAPS,4,2009-12-14 15:31:00,1.95,17364,United Kingdom,7.8,2009,12,2009-12,0,15,
491961,21485,RED SPOT HEART HOT WATER BOTTLE,12,2009-12-14 16:36:00,4.95,15640,United Kingdom,59.400000000000006,2009,12,2009-12,0,16,
491963,22112,CHOCOLATE HOT WATER BOTTLE,3,2009-12-14 16:46:00,4.95,12992,United Kingdom,14.850000000000001,2009,12,2009-12,0,16,
491967,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2009-12-14 17:34:00,1.95,17012,United Kingdom,1.95,2009,12,2009-12,0,17,
492004,21584,RETRO SPOT SMALL TUBE MATCHES,20,2009-12-15 11:25:00,1.65,17082,United Kingdom,33.0,2009,12,2009-12,1,11,
492020,21146,ANTIQUE GLASS RIDGED HANGING BALL,12,2009-12-15 12:13:00,1.95,13635,United Kingdom,23.4,2009,12,2009-12,1,12,
492020,21589,SWALLOW GIANT TUBE MATCHES,12,2009-12-15 12:13:00,2.55,13635,United Kingdom,30.599999999999998,2009,12,2009-12,1,12,
492074,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2009-12-15 13:12:00,0.42,12941,United Kingdom,5.04,2009,12,2009-12,1,13,
492078,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,2,2009-12-15 13:48:00,2.55,14966,United Kingdom,5.1,2009,12,2009-12,1,13,
492169,21899,"KEY FOB , GARAGE DESIGN",4,2009-12-15 14:46:00,0.65,13680,United Kingdom,2.6,2009,12,2009-12,1,14,
492172,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-15 15:06:00,4.95,13050,United Kingdom,14.850000000000001,2009,12,2009-12,1,15,
492176,85098B,BLUE FLYING SINGING CANARY,1,2009-12-15 15:21:00,3.75,17841,United Kingdom,3.75,2009,12,2009-12,1,15,
492177,21035,SET/2 RED SPOTTY TEA TOWELS ,1,2009-12-15 15:24:00,2.95,15311,United Kingdom,2.95,2009,12,2009-12,1,15,
492216,35824B,"HANGING FLOWERS+MIRROR,BLUE",36,2009-12-15 17:25:00,0.38,15641,United Kingdom,13.68,2009,12,2009-12,1,17,
492229,20725,LUNCH BAG RED SPOTTY,10,2009-12-15 19:02:00,1.65,13473,United Kingdom,16.5,2009,12,2009-12,1,19,
492234,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2009-12-15 19:05:00,3.75,15394,United Kingdom,15.0,2009,12,2009-12,1,19,
492241,85049B,LUSH GREENS RIBBONS,12,2009-12-16 09:17:00,1.25,14769,United Kingdom,15.0,2009,12,2009-12,2,9,
492241,82597,BOMBS AWAY METAL SIGN,12,2009-12-16 09:17:00,2.1,14769,United Kingdom,25.200000000000003,2009,12,2009-12,2,9,
492242,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2009-12-16 09:23:00,0.85,15312,United Kingdom,10.2,2009,12,2009-12,2,9,
492246,84987,SET OF 36 TEATIME PAPER DOILIES,12,2009-12-16 09:41:00,1.45,13952,United Kingdom,17.4,2009,12,2009-12,2,9,
492269,21440,12 MINI TOADSTOOL PEGS,12,2009-12-16 11:23:00,1.25,17677,United Kingdom,15.0,2009,12,2009-12,2,11,
492340,22179,SET 10 LIGHTS NIGHT OWL,1,2009-12-16 12:29:00,6.75,17954,United Kingdom,6.75,2009,12,2009-12,2,12,
492340,15056BL,EDWARDIAN PARASOL BLACK,1,2009-12-16 12:29:00,5.95,17954,United Kingdom,5.95,2009,12,2009-12,2,12,
492342,21756,BATH BUILDING BLOCK WORD,1,2009-12-16 12:32:00,5.95,14527,United Kingdom,5.95,2009,12,2009-12,2,12,
492342,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,2009-12-16 12:32:00,2.95,14527,United Kingdom,2.95,2009,12,2009-12,2,12,
492342,84795C,OCEAN STRIPE HAMMOCK ,1,2009-12-16 12:32:00,7.95,14527,United Kingdom,7.95,2009,12,2009-12,2,12,
492361,21174,POTTERING IN THE SHED METAL SIGN,2,2009-12-16 13:40:00,1.95,17833,United Kingdom,3.9,2009,12,2009-12,2,13,
492361,48197,DOOR MAT BIRD ON THE WIRE,2,2009-12-16 13:40:00,6.75,17833,United Kingdom,13.5,2009,12,2009-12,2,13,
492361,72741,GRAND CHOCOLATECANDLE,18,2009-12-16 13:40:00,1.45,17833,United Kingdom,26.099999999999998,2009,12,2009-12,2,13,
492362,84450A,PINK RABBIT SITTING EASTER,12,2009-12-16 13:49:00,0.42,15222,United Kingdom,5.04,2009,12,2009-12,2,13,
492368,82597,BOMBS AWAY METAL SIGN,4,2009-12-16 14:08:00,2.1,14415,United Kingdom,8.4,2009,12,2009-12,2,14,
492368,21900,"KEY FOB , SHED",2,2009-12-16 14:08:00,0.65,14415,United Kingdom,1.3,2009,12,2009-12,2,14,
492370,21077,SET/20 WOODLAND PAPER NAPKINS ,2,2009-12-16 14:12:00,0.85,16891,United Kingdom,1.7,2009,12,2009-12,2,14,
492378,21341,KASBAH LANTERN WITH GLASS ,3,2009-12-16 15:05:00,4.65,16569,United Kingdom,13.950000000000001,2009,12,2009-12,2,15,
492387,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2009-12-16 15:13:00,3.75,15044,United Kingdom,3.75,2009,12,2009-12,2,15,
492405,21485,RED SPOT HEART HOT WATER BOTTLE,1,2009-12-16 15:48:00,4.95,15055,United Kingdom,4.95,2009,12,2009-12,2,15,
492405,21194,PINK  HONEYCOMB PAPER FAN,2,2009-12-16 15:48:00,2.1,15055,United Kingdom,4.2,2009,12,2009-12,2,15,
492423,35931,PINK STAR CHRISTMAS DECORATION,5,2009-12-16 17:45:00,0.38,12748,United Kingdom,1.9,2009,12,2009-12,2,17,
492428,22078,RIBBON REEL LACE DESIGN ,12,2009-12-17 08:55:00,2.1,18201,United Kingdom,25.200000000000003,2009,12,2009-12,3,8,
492434,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2009-12-17 10:17:00,0.65,15601,United Kingdom,10.4,2009,12,2009-12,3,10,
492436,47504G,ENGLISH ROSE TAPE MEASURE,12,2009-12-17 10:22:00,1.25,18186,United Kingdom,15.0,2009,12,2009-12,3,10,
492438,21495,SKULLS WRAP,25,2009-12-17 10:30:00,0.42,13875,United Kingdom,10.5,2009,12,2009-12,3,10,
492462,48185,DOOR MAT FAIRY CAKE,1,2009-12-17 11:33:00,6.75,15862,United Kingdom,6.75,2009,12,2009-12,3,11,
492484,21616,4 PEAR BOTANICAL DINNER CANDLES,1,2009-12-17 11:43:00,3.75,15862,United Kingdom,3.75,2009,12,2009-12,3,11,
492499,22179,SET 10 LIGHTS NIGHT OWL,4,2009-12-17 11:49:00,6.75,17739,United Kingdom,27.0,2009,12,2009-12,3,11,
492520,82597,BOMBS AWAY METAL SIGN,12,2009-12-17 12:12:00,2.1,14422,United Kingdom,25.200000000000003,2009,12,2009-12,3,12,
492534,37352,BIRD IN TREE MUG ,1,2009-12-17 13:07:00,1.25,17961,United Kingdom,1.25,2009,12,2009-12,3,13,
492540,21218,RED SPOTTY BISCUIT TIN,1,2009-12-17 13:36:00,3.75,15005,United Kingdom,3.75,2009,12,2009-12,3,13,
492544,22156,HEART DECORATION WITH PEARLS ,12,2009-12-17 13:44:00,0.85,13427,United Kingdom,10.2,2009,12,2009-12,3,13,
492547,47591C,BLUE FAIRY CAKE CHILD'S APRON,8,2009-12-17 14:08:00,1.95,17103,United Kingdom,15.6,2009,12,2009-12,3,14,
492571,21484,CHICK GREY HOT WATER BOTTLE,12,2009-12-17 14:22:00,3.45,16439,United Kingdom,41.400000000000006,2009,12,2009-12,3,14,
492579,21175,GIN + TONIC DIET METAL SIGN,1,2009-12-17 14:38:00,2.1,15311,United Kingdom,2.1,2009,12,2009-12,3,14,
492585,72267,PREMIUM CHURCH CANDLE,4,2009-12-17 15:26:00,2.1,14085,United Kingdom,8.4,2009,12,2009-12,3,15,
492593,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-17 15:44:00,0.95,15917,United Kingdom,0.95,2009,12,2009-12,3,15,
492593,20979,36 PENCILS TUBE RED SPOTTY,1,2009-12-17 15:44:00,1.25,15917,United Kingdom,1.25,2009,12,2009-12,3,15,
492635,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,4,2009-12-17 16:18:00,3.75,17526,United Kingdom,15.0,2009,12,2009-12,3,16,
492640,85168A,WHITE BAROQUE CARRIAGE CLOCK,1,2009-12-17 16:38:00,9.95,13077,United Kingdom,9.95,2009,12,2009-12,3,16,
492640,90214C,"LETTER ""C"" BLING KEY RING",1,2009-12-17 16:38:00,1.25,13077,United Kingdom,1.25,2009,12,2009-12,3,16,
492644,85167A,WHITE GRAND BAROQUE PHOTO FRAME,4,2009-12-17 17:16:00,4.25,16200,United Kingdom,17.0,2009,12,2009-12,3,17,
492644,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2009-12-17 17:16:00,0.65,16200,United Kingdom,5.2,2009,12,2009-12,3,17,
492659,48184,DOOR MAT ENGLISH ROSE ,1,2009-12-17 17:54:00,6.75,16720,United Kingdom,6.75,2009,12,2009-12,3,17,
492705,21532,DAIRY MAID SUGAR JAM BOWL,3,2009-12-17 19:42:00,2.1,14702,United Kingdom,6.300000000000001,2009,12,2009-12,3,19,
492708,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-18 09:16:00,2.95,16556,United Kingdom,17.700000000000003,2009,12,2009-12,4,9,
492708,21040,MODERN VINTAGE COTTON SHOPPING BAG,6,2009-12-18 09:16:00,2.55,16556,United Kingdom,15.299999999999999,2009,12,2009-12,4,9,
492724,84975,HEART SHAPED MIRROR,72,2009-12-18 10:59:00,1.45,14646,Netherlands,104.39999999999999,2009,12,2009-12,4,10,
492724,21485,RED SPOT HEART HOT WATER BOTTLE,72,2009-12-18 10:59:00,4.25,14646,Netherlands,306.0,2009,12,2009-12,4,10,
492726,21832,CHOCOLATE CALCULATOR,24,2009-12-18 11:03:00,1.65,17927,United Kingdom,39.599999999999994,2009,12,2009-12,4,11,
492729,84712B,PINK JEWELLED PHOTO FRAME,2,2009-12-18 11:32:00,7.95,15911,United Kingdom,15.9,2009,12,2009-12,4,11,
492729,21484,CHICK GREY HOT WATER BOTTLE,3,2009-12-18 11:32:00,3.45,15911,United Kingdom,10.350000000000001,2009,12,2009-12,4,11,
492737,21485,RED SPOT HEART HOT WATER BOTTLE,1,2009-12-18 12:21:00,4.95,17243,United Kingdom,4.95,2009,12,2009-12,4,12,
492749,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2009-12-18 13:35:00,2.95,14911,EIRE,17.700000000000003,2009,12,2009-12,4,13,
492751,47570B,TEA TIME TABLE CLOTH,2,2009-12-18 13:46:00,10.65,15768,United Kingdom,21.3,2009,12,2009-12,4,13,
492751,21539,RETRO SPOTS BUTTER DISH,1,2009-12-18 13:46:00,4.95,15768,United Kingdom,4.95,2009,12,2009-12,4,13,
492751,35958,FOLKART ZINC STAR CHRISTMAS DEC,12,2009-12-18 13:46:00,0.85,15768,United Kingdom,10.2,2009,12,2009-12,4,13,
492753,84510B,SET OF 4 FAIRY CAKES COASTERS ,10,2009-12-18 13:48:00,1.25,14156,EIRE,12.5,2009,12,2009-12,4,13,
492762,15056BL,EDWARDIAN PARASOL BLACK,12,2009-12-18 14:23:00,5.95,14031,United Kingdom,71.4,2009,12,2009-12,4,14,
492762,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,2009-12-18 14:23:00,3.95,14031,United Kingdom,31.6,2009,12,2009-12,4,14,
492768,10123C,HEARTS WRAPPING TAPE ,12,2009-12-18 15:06:00,0.65,12839,United Kingdom,7.800000000000001,2009,12,2009-12,4,15,
492768,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2009-12-18 15:06:00,0.85,12839,United Kingdom,8.5,2009,12,2009-12,4,15,
492776,21009,ETCHED GLASS STAR TREE DECORATION,12,2009-12-18 16:04:00,1.25,15326,United Kingdom,15.0,2009,12,2009-12,4,16,
492784,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2009-12-18 17:24:00,0.55,17841,United Kingdom,2.2,2009,12,2009-12,4,17,
492784,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-18 17:24:00,3.95,17841,United Kingdom,3.95,2009,12,2009-12,4,17,
492784,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-18 17:24:00,3.95,17841,United Kingdom,3.95,2009,12,2009-12,4,17,
